date,store_id,store_type,assortment,sales,customers,promo,school_holiday,eid_period,day_of_week,open,competition_distance_m
2023-06-11,11,a,extra,12117.66,38,0,0,0,6,1,8832.0
2023-06-12,11,a,extra,11038.52,37,0,0,0,0,1,8832.0
2023-06-13,11,a,extra,10791.0,38,0,0,0,1,1,8832.0
2023-06-14,11,a,extra,9324.0,30,0,0,0,2,1,8832.0
2023-06-15,11,a,extra,9562.07,28,0,0,0,3,1,8832.0
2023-06-16,11,a,extra,8481.57,23,0,0,0,4,1,8832.0
2023-06-17,11,a,extra,11260.09,37,0,0,0,5,1,8832.0
2023-06-18,11,a,extra,11167.27,32,0,0,0,6,1,8832.0
2023-06-19,11,a,extra,9908.21,28,0,0,0,0,1,8832.0
2023-06-20,11,a,extra,9858.93,27,0,0,0,1,1,8832.0
2023-06-21,11,a,extra,9655.07,28,0,0,0,2,1,8832.0
2023-06-22,11,a,extra,9572.9,22,0,0,0,3,1,8832.0
2023-06-23,11,a,extra,7244.48,25,0,0,0,4,1,8832.0
2023-06-24,11,a,extra,11181.0,29,0,0,0,5,1,8832.0
2023-06-25,11,a,extra,14957.62,43,0,0,1,6,1,8832.0
2023-06-26,11,a,extra,15660.53,40,0,0,1,0,1,8832.0
2023-06-27,11,a,extra,18836.0,48,1,0,1,1,1,8832.0
2023-06-28,11,a,extra,3419.49,8,0,0,1,2,1,8832.0
2023-06-29,11,a,extra,17062.45,47,0,0,1,3,1,8832.0
2023-06-30,11,a,extra,12412.45,34,0,0,1,4,1,8832.0
2023-07-01,11,a,extra,12462.6,31,1,0,1,5,1,8832.0
2023-07-02,11,a,extra,6847.37,19,0,0,0,6,1,8832.0
2023-07-03,11,a,extra,5484.21,15,0,0,0,0,1,8832.0
2023-07-04,11,a,extra,5369.06,12,0,0,0,1,1,8832.0
2023-07-05,11,a,extra,5843.13,18,0,0,0,2,1,8832.0
2023-07-06,11,a,extra,5680.14,17,0,0,0,3,1,8832.0
2023-07-07,11,a,extra,4860.66,15,0,0,0,4,1,8832.0
2023-07-08,11,a,extra,6536.91,15,0,0,0,5,1,8832.0
2023-07-09,11,a,extra,6531.84,16,0,0,0,6,1,8832.0
2023-07-10,11,a,extra,5475.62,16,0,0,0,0,1,8832.0
2023-07-11,11,a,extra,7213.94,17,0,0,0,1,1,8832.0
2023-07-12,11,a,extra,5417.56,12,0,0,0,2,1,8832.0
2023-07-13,11,a,extra,5907.12,14,0,0,0,3,1,8832.0
2023-07-14,11,a,extra,4649.9,13,0,0,0,4,1,8832.0
2023-07-15,11,a,extra,7804.49,27,0,0,0,5,1,8832.0
2023-07-16,11,a,extra,6542.1,16,0,0,0,6,1,8832.0
2023-07-17,11,a,extra,6356.7,18,0,0,0,0,1,8832.0
2023-07-18,11,a,extra,8422.37,21,1,0,0,1,1,8832.0
2023-07-19,11,a,extra,7983.9,25,1,0,0,2,1,8832.0
2023-07-20,11,a,extra,5457.08,16,0,0,0,3,1,8832.0
2023-07-21,11,a,extra,4971.02,17,0,0,0,4,1,8832.0
2023-07-22,11,a,extra,6185.87,16,0,0,0,5,1,8832.0
2023-07-23,11,a,extra,7009.09,18,0,0,0,6,1,8832.0
2023-07-24,11,a,extra,6252.22,20,0,0,0,0,1,8832.0
2023-07-25,11,a,extra,6581.68,16,0,0,0,1,1,8832.0
2023-07-26,11,a,extra,7223.49,20,1,0,0,2,1,8832.0
2023-07-27,11,a,extra,6359.49,16,0,0,0,3,1,8832.0
2023-07-28,11,a,extra,3514.82,11,0,0,0,4,1,8832.0
2023-07-29,11,a,extra,7258.29,20,0,0,0,5,1,8832.0
2023-07-30,11,a,extra,7440.01,20,0,0,0,6,1,8832.0
2023-07-31,11,a,extra,5981.04,18,0,0,0,0,1,8832.0
2023-08-01,11,a,extra,5625.03,17,0,0,0,1,1,8832.0
2023-08-02,11,a,extra,7049.63,21,0,0,0,2,1,8832.0
2023-08-03,11,a,extra,6129.71,15,0,0,0,3,1,8832.0
2023-08-04,11,a,extra,4717.45,13,0,0,0,4,1,8832.0
2023-08-05,11,a,extra,6594.04,21,0,0,0,5,1,8832.0
2023-08-06,11,a,extra,9529.75,25,1,0,0,6,1,8832.0
2023-08-07,11,a,extra,5957.49,18,0,0,0,0,1,8832.0
2023-08-08,11,a,extra,6075.53,21,0,0,0,1,1,8832.0
2023-08-09,11,a,extra,6700.49,16,0,0,0,2,1,8832.0
2023-08-10,11,a,extra,5913.92,20,0,0,0,3,1,8832.0
2023-08-11,11,a,extra,4641.7,11,0,0,0,4,1,8832.0
2023-08-12,11,a,extra,5703.35,14,0,0,0,5,1,8832.0
2023-08-13,11,a,extra,5726.8,15,0,0,0,6,1,8832.0
2023-08-14,11,a,extra,6120.24,18,0,0,0,0,1,8832.0
2023-08-15,11,a,extra,2164.79,6,0,1,0,1,1,8832.0
2023-08-16,11,a,extra,5447.48,14,0,0,0,2,1,8832.0
2023-08-17,11,a,extra,7767.13,27,1,0,0,3,1,8832.0
2023-08-18,11,a,extra,4432.73,10,0,0,0,4,1,8832.0
2023-08-19,11,a,extra,7551.13,20,0,0,0,5,1,8832.0
2023-08-20,11,a,extra,7155.12,23,1,0,0,6,1,8832.0
2023-08-21,11,a,extra,5895.15,15,0,0,0,0,1,8832.0
2023-08-22,11,a,extra,6321.08,21,0,0,0,1,1,8832.0
2023-08-23,11,a,extra,5711.63,17,0,0,0,2,1,8832.0
2023-08-24,11,a,extra,6449.91,19,0,0,0,3,1,8832.0
2023-08-25,11,a,extra,4673.77,14,0,0,0,4,1,8832.0
2023-08-26,11,a,extra,6317.81,17,0,0,0,5,1,8832.0
2023-08-27,11,a,extra,6614.54,18,0,0,0,6,1,8832.0
2023-08-28,11,a,extra,5973.54,16,0,0,0,0,1,8832.0
2023-08-29,11,a,extra,6131.12,15,0,0,0,1,1,8832.0
2023-08-30,11,a,extra,6361.45,15,0,0,0,2,1,8832.0
2023-08-31,11,a,extra,5506.27,13,0,0,0,3,1,8832.0
2023-09-01,11,a,extra,6429.94,22,0,0,0,4,1,8832.0
2023-09-02,11,a,extra,10960.61,29,0,0,0,5,1,8832.0
2023-09-03,11,a,extra,10005.91,25,0,0,0,6,1,8832.0
2023-09-04,11,a,extra,8500.34,29,0,0,0,0,1,8832.0
2023-09-05,11,a,extra,9404.62,30,0,0,0,1,1,8832.0
2023-09-06,11,a,extra,8913.9,27,0,0,0,2,1,8832.0
2023-09-07,11,a,extra,8800.45,24,0,0,0,3,1,8832.0
2023-09-08,11,a,extra,6540.29,21,0,0,0,4,1,8832.0
2023-09-09,11,a,extra,10876.84,34,0,0,0,5,1,8832.0
2023-09-10,11,a,extra,8661.46,22,0,0,0,6,1,8832.0
2023-09-11,11,a,extra,7739.87,25,0,0,0,0,1,8832.0
2023-09-12,11,a,extra,7555.28,23,0,0,0,1,1,8832.0
2023-09-13,11,a,extra,6475.94,18,0,0,0,2,1,8832.0
2023-09-14,11,a,extra,8914.45,24,0,0,0,3,1,8832.0
2023-09-15,11,a,extra,6323.6,20,0,0,0,4,1,8832.0
2023-09-16,11,a,extra,8625.56,21,0,0,0,5,1,8832.0
2023-09-17,11,a,extra,8630.62,26,0,0,0,6,1,8832.0
2023-09-18,11,a,extra,7107.31,22,0,0,0,0,1,8832.0
2023-09-19,11,a,extra,9483.24,25,0,0,0,1,1,8832.0
2023-09-20,11,a,extra,8878.58,27,0,0,0,2,1,8832.0
2023-09-21,11,a,extra,10103.26,33,1,0,0,3,1,8832.0
2023-09-22,11,a,extra,6733.43,23,0,0,0,4,1,8832.0
2023-09-23,11,a,extra,13356.95,45,1,0,0,5,1,8832.0
2023-09-24,11,a,extra,7441.77,25,0,0,0,6,1,8832.0
2023-09-25,11,a,extra,9329.31,24,0,0,0,0,1,8832.0
2023-09-26,11,a,extra,9583.16,32,1,0,0,1,1,8832.0
2023-09-27,11,a,extra,8563.19,22,0,0,0,2,1,8832.0
2023-09-28,11,a,extra,6407.95,18,0,0,0,3,1,8832.0
2023-09-29,11,a,extra,6063.19,18,0,0,0,4,1,8832.0
2023-09-30,11,a,extra,10798.57,32,0,0,0,5,1,8832.0
2023-10-01,11,a,extra,13172.36,45,1,0,0,6,1,8832.0
2023-10-02,11,a,extra,10237.01,27,0,0,0,0,1,8832.0
2023-10-03,11,a,extra,10973.0,37,0,0,0,1,1,8832.0
2023-10-04,11,a,extra,11008.21,36,1,0,0,2,1,8832.0
2023-10-05,11,a,extra,8675.95,24,0,0,0,3,1,8832.0
2023-10-06,11,a,extra,7089.15,24,0,0,0,4,1,8832.0
2023-10-07,11,a,extra,11263.65,32,0,0,0,5,1,8832.0
2023-10-08,11,a,extra,11093.28,32,0,0,0,6,1,8832.0
2023-10-09,11,a,extra,9800.15,27,0,0,0,0,1,8832.0
2023-10-10,11,a,extra,10213.04,29,0,0,0,1,1,8832.0
2023-10-11,11,a,extra,11484.46,37,1,0,0,2,1,8832.0
2023-10-12,11,a,extra,11017.14,29,1,0,0,3,1,8832.0
2023-10-13,11,a,extra,6884.33,23,0,0,0,4,1,8832.0
2023-10-14,11,a,extra,9936.8,27,0,0,0,5,1,8832.0
2023-10-15,11,a,extra,9030.2,22,0,0,0,6,1,8832.0
2023-10-16,11,a,extra,10083.24,29,0,0,0,0,1,8832.0
2023-10-17,11,a,extra,9437.91,26,1,0,0,1,1,8832.0
2023-10-18,11,a,extra,7427.59,18,0,0,0,2,1,8832.0
2023-10-19,11,a,extra,8204.8,20,0,0,0,3,1,8832.0
2023-10-20,11,a,extra,6799.1,21,0,0,0,4,1,8832.0
2023-10-21,11,a,extra,11444.51,35,0,0,0,5,1,8832.0
2023-10-22,11,a,extra,9731.52,25,0,0,0,6,1,8832.0
2023-10-23,11,a,extra,10722.96,36,0,0,0,0,1,8832.0
2023-10-24,11,a,extra,11793.93,39,1,0,0,1,1,8832.0
2023-10-25,11,a,extra,9624.74,31,0,0,0,2,1,8832.0
2023-10-26,11,a,extra,8382.06,23,0,0,0,3,1,8832.0
2023-10-27,11,a,extra,7515.23,24,0,0,0,4,1,8832.0
2023-10-28,11,a,extra,9744.92,25,0,0,0,5,1,8832.0
2023-10-29,11,a,extra,11403.23,27,0,0,0,6,1,8832.0
2023-10-30,11,a,extra,10368.42,35,0,0,0,0,1,8832.0
2023-10-31,11,a,extra,8779.48,22,0,0,0,1,1,8832.0
2023-11-01,11,a,extra,9121.97,24,0,0,0,2,1,8832.0
2023-11-02,11,a,extra,8915.78,24,0,0,0,3,1,8832.0
2023-11-03,11,a,extra,7264.86,18,0,0,0,4,1,8832.0
2023-11-04,11,a,extra,11760.24,31,0,0,0,5,1,8832.0
2023-11-05,11,a,extra,11064.6,29,0,0,0,6,1,8832.0
2023-11-06,11,a,extra,11590.48,37,0,0,0,0,1,8832.0
2023-11-07,11,a,extra,8661.98,21,0,0,0,1,1,8832.0
2023-11-08,11,a,extra,9041.39,25,0,0,0,2,1,8832.0
2023-11-09,11,a,extra,8448.98,27,0,0,0,3,1,8832.0
2023-11-10,11,a,extra,7533.63,25,0,0,0,4,1,8832.0
2023-11-11,11,a,extra,9687.45,23,0,0,0,5,1,8832.0
2023-11-12,11,a,extra,10311.78,28,0,0,0,6,1,8832.0
2023-11-13,11,a,extra,8715.77,21,0,0,0,0,1,8832.0
2023-11-14,11,a,extra,7322.57,20,0,0,0,1,1,8832.0
2023-11-15,11,a,extra,8431.47,29,0,0,0,2,1,8832.0
2023-11-16,11,a,extra,10690.77,26,0,0,0,3,1,8832.0
2023-11-17,11,a,extra,9698.51,29,1,0,0,4,1,8832.0
2023-11-18,11,a,extra,10477.59,26,0,0,0,5,1,8832.0
2023-11-19,11,a,extra,8571.61,22,0,0,0,6,1,8832.0
2023-11-20,11,a,extra,10142.33,26,0,0,0,0,1,8832.0
2023-11-21,11,a,extra,10296.54,28,0,0,0,1,1,8832.0
2023-11-22,11,a,extra,8974.26,28,0,0,0,2,1,8832.0
2023-11-23,11,a,extra,9161.76,22,0,0,0,3,1,8832.0
2023-11-24,11,a,extra,7655.52,22,0,0,0,4,1,8832.0
2023-11-25,11,a,extra,11861.32,36,0,0,0,5,1,8832.0
2023-11-26,11,a,extra,9294.99,23,0,0,0,6,1,8832.0
2023-11-27,11,a,extra,12738.47,37,1,0,0,0,1,8832.0
2023-11-28,11,a,extra,9641.55,22,0,0,0,1,1,8832.0
2023-11-29,11,a,extra,7642.26,21,0,0,0,2,1,8832.0
2023-11-30,11,a,extra,12488.75,37,1,0,0,3,1,8832.0
2023-12-01,11,a,extra,6701.42,20,1,0,0,4,1,8832.0
2023-12-02,11,a,extra,8289.63,28,0,0,0,5,1,8832.0
2023-12-03,11,a,extra,8210.82,25,0,0,0,6,1,8832.0
2023-12-04,11,a,extra,8304.62,20,0,0,0,0,1,8832.0
2023-12-05,11,a,extra,11292.94,34,1,0,0,1,1,8832.0
2023-12-06,11,a,extra,7668.91,19,0,0,0,2,1,8832.0
2023-12-07,11,a,extra,8023.55,19,0,0,0,3,1,8832.0
2023-12-08,11,a,extra,6287.7,18,0,0,0,4,1,8832.0
2023-12-09,11,a,extra,10682.68,25,0,0,0,5,1,8832.0
2023-12-10,11,a,extra,8944.57,28,0,0,0,6,1,8832.0
2023-12-11,11,a,extra,10740.15,37,1,0,0,0,1,8832.0
2023-12-12,11,a,extra,10526.78,29,1,0,0,1,1,8832.0
2023-12-13,11,a,extra,8704.62,25,0,0,0,2,1,8832.0
2023-12-14,11,a,extra,9698.95,30,0,0,0,3,1,8832.0
2023-12-15,11,a,extra,5812.87,16,0,0,0,4,1,8832.0
2023-12-16,11,a,extra,0.0,0,0,1,0,5,0,8832.0
2023-12-17,11,a,extra,13061.47,43,1,0,0,6,1,8832.0
2023-12-18,11,a,extra,7540.29,23,0,0,0,0,1,8832.0
2023-12-19,11,a,extra,11550.36,39,1,0,0,1,1,8832.0
2023-12-20,11,a,extra,8554.62,21,0,0,0,2,1,8832.0
2023-12-21,11,a,extra,8637.31,23,0,0,0,3,1,8832.0
2023-12-22,11,a,extra,6349.77,22,0,0,0,4,1,8832.0
2023-12-23,11,a,extra,8958.28,29,0,0,0,5,1,8832.0
2023-12-24,11,a,extra,12725.29,31,1,0,0,6,1,8832.0
2023-12-25,11,a,extra,4415.17,11,1,1,0,0,1,8832.0
2023-12-26,11,a,extra,8955.05,25,0,0,0,1,1,8832.0
2023-12-27,11,a,extra,8430.37,29,0,0,0,2,1,8832.0
2023-12-28,11,a,extra,7508.0,19,0,0,0,3,1,8832.0
2023-12-29,11,a,extra,7234.91,19,0,0,0,4,1,8832.0
2023-12-30,11,a,extra,9881.39,27,0,0,0,5,1,8832.0
2023-12-31,11,a,extra,9671.22,28,0,0,0,6,1,8832.0
2024-01-01,11,a,extra,0.0,0,0,1,0,0,0,8832.0
2024-01-02,11,a,extra,7982.95,20,0,0,0,1,1,8832.0
2024-01-03,11,a,extra,8008.49,21,0,0,0,2,1,8832.0
2024-01-04,11,a,extra,7108.83,18,0,0,0,3,1,8832.0
2024-01-05,11,a,extra,6692.6,18,0,0,0,4,1,8832.0
2024-01-06,11,a,extra,8001.84,20,0,0,0,5,1,8832.0
2024-01-07,11,a,extra,9083.93,22,0,0,0,6,1,8832.0
2024-01-08,11,a,extra,7877.23,22,0,0,0,0,1,8832.0
2024-01-09,11,a,extra,8731.39,27,0,0,0,1,1,8832.0
2024-01-10,11,a,extra,8656.59,23,0,0,0,2,1,8832.0
2024-01-11,11,a,extra,7118.95,22,0,0,0,3,1,8832.0
2024-01-12,11,a,extra,6929.58,17,0,0,0,4,1,8832.0
2024-01-13,11,a,extra,12419.69,38,1,0,0,5,1,8832.0
2024-01-14,11,a,extra,8747.14,24,0,0,0,6,1,8832.0
2024-01-15,11,a,extra,7484.1,23,0,0,0,0,1,8832.0
2024-01-16,11,a,extra,7610.17,21,0,0,0,1,1,8832.0
2024-01-17,11,a,extra,8651.25,28,0,0,0,2,1,8832.0
2024-01-18,11,a,extra,7610.21,22,0,0,0,3,1,8832.0
2024-01-19,11,a,extra,7024.0,24,0,0,0,4,1,8832.0
2024-01-20,11,a,extra,8816.53,29,0,0,0,5,1,8832.0
2024-01-21,11,a,extra,8750.48,27,0,0,0,6,1,8832.0
2024-01-22,11,a,extra,8316.99,20,0,0,0,0,1,8832.0
2024-01-23,11,a,extra,7987.86,27,0,0,0,1,1,8832.0
2024-01-24,11,a,extra,9203.74,31,0,0,0,2,1,8832.0
2024-01-25,11,a,extra,7712.76,22,0,0,0,3,1,8832.0
2024-01-26,11,a,extra,6020.76,14,0,0,0,4,1,8832.0
2024-01-27,11,a,extra,10388.95,33,0,0,0,5,1,8832.0
2024-01-28,11,a,extra,9163.98,23,0,0,0,6,1,8832.0
2024-01-29,11,a,extra,9201.41,29,0,0,0,0,1,8832.0
2024-01-30,11,a,extra,8715.55,21,0,0,0,1,1,8832.0
2024-01-31,11,a,extra,8015.37,21,0,0,0,2,1,8832.0
2024-02-01,11,a,extra,10074.32,24,0,0,0,3,1,8832.0
2024-02-02,11,a,extra,6865.2,19,0,0,0,4,1,8832.0
2024-02-03,11,a,extra,8760.64,28,0,0,0,5,1,8832.0
2024-02-04,11,a,extra,8988.25,25,0,0,0,6,1,8832.0
2024-02-05,11,a,extra,8615.47,26,0,0,0,0,1,8832.0
2024-02-06,11,a,extra,8853.84,23,0,0,0,1,1,8832.0
2024-02-07,11,a,extra,9940.68,28,0,0,0,2,1,8832.0
2024-02-08,11,a,extra,8134.04,24,0,0,0,3,1,8832.0
2024-02-09,11,a,extra,5880.83,17,0,0,0,4,1,8832.0
2024-02-10,11,a,extra,11338.46,36,0,0,0,5,1,8832.0
2024-02-11,11,a,extra,12823.05,37,1,0,0,6,1,8832.0
2024-02-12,11,a,extra,8705.27,28,0,0,0,0,1,8832.0
2024-02-13,11,a,extra,7345.76,24,0,0,0,1,1,8832.0
2024-02-14,11,a,extra,8314.93,29,0,0,0,2,1,8832.0
2024-02-15,11,a,extra,9036.88,27,0,0,0,3,1,8832.0
2024-02-16,11,a,extra,7322.02,18,0,0,0,4,1,8832.0
2024-02-17,11,a,extra,9167.08,30,0,0,0,5,1,8832.0
2024-02-18,11,a,extra,9535.55,25,0,0,0,6,1,8832.0
2024-02-19,11,a,extra,9856.23,24,0,0,0,0,1,8832.0
2024-02-20,11,a,extra,8468.3,28,0,0,0,1,1,8832.0
2024-02-21,11,a,extra,0.0,0,0,1,0,2,0,8832.0
2024-02-22,11,a,extra,12245.78,42,1,0,0,3,1,8832.0
2024-02-23,11,a,extra,7118.73,17,0,0,0,4,1,8832.0
2024-02-24,11,a,extra,11259.73,34,0,0,0,5,1,8832.0
2024-02-25,11,a,extra,9137.49,32,0,0,0,6,1,8832.0
2024-02-26,11,a,extra,7809.43,20,0,0,0,0,1,8832.0
2024-02-27,11,a,extra,7996.69,21,0,0,0,1,1,8832.0
2024-02-28,11,a,extra,8115.78,20,0,0,0,2,1,8832.0
2024-02-29,11,a,extra,9503.69,25,0,0,0,3,1,8832.0
2024-03-01,11,a,extra,8202.09,23,0,0,0,4,1,8832.0
2024-03-02,11,a,extra,11812.96,31,0,0,0,5,1,8832.0
2024-03-03,11,a,extra,13257.27,33,0,0,0,6,1,8832.0
2024-03-04,11,a,extra,9578.48,30,0,0,0,0,1,8832.0
2024-03-05,11,a,extra,11343.9,27,0,0,0,1,1,8832.0
2024-03-06,11,a,extra,10492.37,28,0,0,0,2,1,8832.0
2024-03-07,11,a,extra,11385.35,31,0,0,0,3,1,8832.0
2024-03-08,11,a,extra,8615.41,21,0,0,0,4,1,8832.0
2024-03-09,11,a,extra,11903.26,30,0,0,0,5,1,8832.0
2024-03-10,11,a,extra,10925.09,28,0,0,0,6,1,8832.0
2024-03-11,11,a,extra,11098.7,30,0,0,0,0,1,8832.0
2024-03-12,11,a,extra,9192.45,29,0,0,0,1,1,8832.0
2024-03-13,11,a,extra,9104.56,29,0,0,0,2,1,8832.0
2024-03-14,11,a,extra,10523.45,26,0,0,0,3,1,8832.0
2024-03-15,11,a,extra,7091.35,17,0,0,0,4,1,8832.0
2024-03-16,11,a,extra,13083.52,36,0,0,0,5,1,8832.0
2024-03-17,11,a,extra,10968.94,28,0,0,0,6,1,8832.0
2024-03-18,11,a,extra,11794.23,28,0,0,0,0,1,8832.0
2024-03-19,11,a,extra,11042.28,38,0,0,0,1,1,8832.0
2024-03-20,11,a,extra,10820.35,38,0,0,0,2,1,8832.0
2024-03-21,11,a,extra,10630.73,34,0,0,0,3,1,8832.0
2024-03-22,11,a,extra,7984.88,25,0,0,0,4,1,8832.0
2024-03-23,11,a,extra,13833.13,39,0,0,0,5,1,8832.0
2024-03-24,11,a,extra,10587.95,33,0,0,0,6,1,8832.0
2024-03-25,11,a,extra,11236.43,34,0,0,0,0,1,8832.0
2024-03-26,11,a,extra,3749.58,11,0,1,0,1,1,8832.0
2024-03-27,11,a,extra,11134.97,31,0,0,0,2,1,8832.0
2024-03-28,11,a,extra,8375.78,26,0,0,0,3,1,8832.0
2024-03-29,11,a,extra,8205.65,19,0,0,0,4,1,8832.0
2024-03-30,11,a,extra,12459.89,36,0,0,0,5,1,8832.0
2024-03-31,11,a,extra,10744.76,26,0,0,0,6,1,8832.0
2024-04-01,11,a,extra,11075.8,28,0,0,0,0,1,8832.0
2024-04-02,11,a,extra,10725.23,33,0,0,0,1,1,8832.0
2024-04-03,11,a,extra,9285.21,30,0,0,0,2,1,8832.0
2024-04-04,11,a,extra,9581.27,30,0,0,0,3,1,8832.0
2024-04-05,11,a,extra,8724.5,26,0,0,0,4,1,8832.0
2024-04-06,11,a,extra,12905.74,44,0,0,0,5,1,8832.0
2024-04-07,11,a,extra,12902.76,31,0,0,1,6,1,8832.0
2024-04-08,11,a,extra,13534.76,41,0,0,1,0,1,8832.0
2024-04-09,11,a,extra,15672.94,39,0,0,1,1,1,8832.0
2024-04-10,11,a,extra,3534.06,8,0,0,1,2,1,8832.0
2024-04-11,11,a,extra,12663.56,35,0,0,1,3,1,8832.0
2024-04-12,11,a,extra,11478.21,35,0,0,1,4,1,8832.0
2024-04-13,11,a,extra,17684.16,57,0,0,1,5,1,8832.0
2024-04-14,11,a,extra,4058.38,10,0,1,0,6,1,8832.0
2024-04-15,11,a,extra,12192.91,32,0,0,0,0,1,8832.0
2024-04-16,11,a,extra,9940.2,34,0,0,0,1,1,8832.0
2024-04-17,11,a,extra,9774.77,23,0,0,0,2,1,8832.0
2024-04-18,11,a,extra,10476.47,31,0,0,0,3,1,8832.0
2024-04-19,11,a,extra,7561.33,19,0,0,0,4,1,8832.0
2024-04-20,11,a,extra,11195.21,37,0,0,0,5,1,8832.0
2024-04-21,11,a,extra,9790.83,28,0,0,0,6,1,8832.0
2024-04-22,11,a,extra,11706.33,33,0,0,0,0,1,8832.0
2024-04-23,11,a,extra,8606.58,28,0,0,0,1,1,8832.0
2024-04-24,11,a,extra,11450.44,29,0,0,0,2,1,8832.0
2024-04-25,11,a,extra,10288.95,24,0,0,0,3,1,8832.0
2024-04-26,11,a,extra,10041.24,25,1,0,0,4,1,8832.0
2024-04-27,11,a,extra,12784.3,33,0,0,0,5,1,8832.0
2024-04-28,11,a,extra,12390.8,30,0,0,0,6,1,8832.0
2024-04-29,11,a,extra,9608.07,31,0,0,0,0,1,8832.0
2024-04-30,11,a,extra,8912.53,21,0,0,0,1,1,8832.0
2024-05-01,11,a,extra,3651.87,11,0,1,0,2,1,8832.0
2024-05-02,11,a,extra,9874.47,24,0,0,0,3,1,8832.0
2024-05-03,11,a,extra,7560.18,23,0,0,0,4,1,8832.0
2024-05-04,11,a,extra,10951.78,26,0,0,0,5,1,8832.0
2024-05-05,11,a,extra,11566.38,38,0,0,0,6,1,8832.0
2024-05-06,11,a,extra,10909.25,33,0,0,0,0,1,8832.0
2024-05-07,11,a,extra,10455.8,33,0,0,0,1,1,8832.0
2024-05-08,11,a,extra,12111.52,29,1,0,0,2,1,8832.0
2024-05-09,11,a,extra,11201.27,37,0,0,0,3,1,8832.0
2024-05-10,11,a,extra,9174.35,24,0,0,0,4,1,8832.0
2024-05-11,11,a,extra,13597.2,35,0,0,0,5,1,8832.0
2024-05-12,11,a,extra,13411.46,35,0,0,0,6,1,8832.0
2024-05-13,11,a,extra,9725.75,32,0,0,0,0,1,8832.0
2024-05-14,11,a,extra,14661.0,37,1,0,0,1,1,8832.0
2024-05-15,11,a,extra,11557.99,33,0,0,0,2,1,8832.0
2024-05-16,11,a,extra,9774.0,31,0,0,0,3,1,8832.0
2024-05-17,11,a,extra,6630.02,16,0,0,0,4,1,8832.0
2024-05-18,11,a,extra,17391.42,51,1,0,0,5,1,8832.0
2024-05-19,11,a,extra,11116.67,29,0,0,0,6,1,8832.0
2024-05-20,11,a,extra,11692.21,37,0,0,0,0,1,8832.0
2024-05-21,11,a,extra,11343.71,28,0,0,0,1,1,8832.0
2024-05-22,11,a,extra,9731.35,33,0,0,0,2,1,8832.0
2024-05-23,11,a,extra,9538.59,29,0,0,0,3,1,8832.0
2024-05-24,11,a,extra,8047.83,21,0,0,0,4,1,8832.0
2024-05-25,11,a,extra,12294.07,32,0,0,0,5,1,8832.0
2024-05-26,11,a,extra,14147.18,41,0,0,0,6,1,8832.0
2024-05-27,11,a,extra,9787.43,23,0,0,0,0,1,8832.0
2024-05-28,11,a,extra,10303.84,29,0,0,0,1,1,8832.0
2024-05-29,11,a,extra,14291.3,44,1,0,0,2,1,8832.0
2024-05-30,11,a,extra,10149.23,33,0,0,0,3,1,8832.0
2024-05-31,11,a,extra,8293.56,22,0,0,0,4,1,8832.0
2024-06-01,11,a,extra,13221.22,34,0,0,0,5,1,8832.0
2024-06-02,11,a,extra,11511.24,27,0,0,0,6,1,8832.0
2024-06-03,11,a,extra,12217.77,42,0,0,0,0,1,8832.0
2024-06-04,11,a,extra,10363.31,27,0,0,0,1,1,8832.0
2024-06-05,11,a,extra,10613.54,33,0,0,0,2,1,8832.0
2024-06-06,11,a,extra,11250.14,31,0,0,0,3,1,8832.0
2024-06-07,11,a,extra,7573.54,26,0,0,0,4,1,8832.0
2024-06-08,11,a,extra,13838.06,41,0,0,0,5,1,8832.0
2024-06-09,11,a,extra,11437.73,37,0,0,0,6,1,8832.0
2024-06-10,11,a,extra,10300.28,30,0,0,0,0,1,8832.0
2024-06-11,11,a,extra,10371.07,35,0,0,0,1,1,8832.0
2024-06-12,11,a,extra,10690.37,30,0,0,0,2,1,8832.0
2024-06-13,11,a,extra,13754.34,41,0,0,1,3,1,8832.0
2024-06-14,11,a,extra,9741.64,24,0,0,1,4,1,8832.0
2024-06-15,11,a,extra,15302.52,47,0,0,1,5,1,8832.0
2024-06-16,11,a,extra,5219.67,15,1,0,1,6,1,8832.0
2024-06-17,11,a,extra,15737.24,44,1,0,1,0,1,8832.0
2024-06-18,11,a,extra,16978.9,46,1,0,1,1,1,8832.0
2024-06-19,11,a,extra,17790.51,48,1,0,1,2,1,8832.0
2024-06-20,11,a,extra,9408.4,32,0,0,0,3,1,8832.0
2024-06-21,11,a,extra,12759.45,38,1,0,0,4,1,8832.0
2024-06-22,11,a,extra,11342.72,30,0,0,0,5,1,8832.0
2024-06-23,11,a,extra,11820.8,38,0,0,0,6,1,8832.0
2024-06-24,11,a,extra,10449.44,28,0,0,0,0,1,8832.0
2024-06-25,11,a,extra,11237.88,38,0,0,0,1,1,8832.0
2024-06-26,11,a,extra,9919.43,27,0,0,0,2,1,8832.0
2024-06-27,11,a,extra,11332.94,37,0,0,0,3,1,8832.0
2024-06-28,11,a,extra,7896.64,19,0,0,0,4,1,8832.0
2024-06-29,11,a,extra,12505.54,32,0,0,0,5,1,8832.0
2024-06-30,11,a,extra,12521.33,39,0,0,0,6,1,8832.0
2024-07-01,11,a,extra,6318.21,15,0,0,0,0,1,8832.0
